"ATP","Location","Tournament","Date","Series","Court","Surface","Round","Best of","Winner","Loser","WRank","LRank","WPts","LPts","W1","L1","W2","L2","W3","L3","W4","L4","W5","L5","Wsets","Lsets","Comment","B365W","B365L","PSW","PSL","MaxW","MaxL","AvgW","AvgL"
"23","Monte Carlo","Monte Carlo Masters","4/11/2022","Masters 1000","Outdoor","Clay","1st Round","3","De Minaur A.","Zapata Miralles B.","25","123","1566","535","6","3","6","4","","","","","","","2","0","Completed","1.3","3.5","1.36","3.49","1.36","3.68","1.31","3.38"
"23","Monte Carlo","Monte Carlo Masters","4/11/2022","Masters 1000","Outdoor","Clay","1st Round","3","Bublik A.","Wawrinka S.","36","236","1238","232","3","6","7","5","6","2","","","","","2","1","Completed","1.44","2.75","1.47","2.92","1.51","2.95","1.43","2.79"
"23","Monte Carlo","Monte Carlo Masters","4/11/2022","Masters 1000","Outdoor","Clay","1st Round","3","Sinner J.","Coric B.","12","198","3054","294","6","3","2","6","6","3","","","","","2","1","Completed","1.36","3.2","1.4","3.22","1.41","3.42","1.35","3.13"
"23","Monte Carlo","Monte Carlo Masters","4/11/2022","Masters 1000","Outdoor","Clay","1st Round","3","Carreno Busta P.","Baez S.","19","66","2015","893","6","4","4","6","6","2","","","","","2","1","Completed","1.44","2.75","1.5","2.81","1.5","2.97","1.44","2.76"
"23","Monte Carlo","Monte Carlo Masters","4/11/2022","Masters 1000","Outdoor","Clay","1st Round","3","Hurkacz H.","Dellien H.","14","92","2873","723","7","5","6","4","","","","","","","2","0","Completed","1.4","3","1.43","2.93","1.63","3.16","1.41","2.88"
"23","Monte Carlo","Monte Carlo Masters","4/11/2022","Masters 1000","Outdoor","Clay","1st Round","3","Cilic M.","Tsonga J.W.","22","254","1740","206","6","2","6","2","","","","","","","2","0","Completed","1.22","4.33","1.21","5.21","1.25","5.21","1.21","4.37"
"23","Monte Carlo","Monte Carlo Masters","4/12/2022","Masters 1000","Outdoor","Clay","1st Round","3","Ruusuvuori E.","Otte O.","81","72","797","854","6","4","6","3","","","","","","","2","0","Completed","1.66","2.2","1.66","2.38","1.75","2.38","1.65","2.22"
"23","Monte Carlo","Monte Carlo Masters","4/12/2022","Masters 1000","Outdoor","Clay","1st Round","3","Evans D.","Bonzi B.","27","63","1557","905","6","0","7","6","","","","","","","2","0","Completed","1.8","2","1.88","2.03","1.92","2.12","1.82","1.98"
"23","Monte Carlo","Monte Carlo Masters","4/12/2022","Masters 1000","Outdoor","Clay","1st Round","3","Sonego L.","Ivashka I.","26","44","1563","1109","6","3","6","3","","","","","","","2","0","Completed","1.4","3","1.41","3.18","1.41","3.26","1.38","3.03"
"23","Monte Carlo","Monte Carlo Masters","4/12/2022","Masters 1000","Outdoor","Clay","1st Round","3","Martinez P.","Humbert U.","45","48","1098","1078","6","4","7","6","","","","","","","2","0","Completed","1.4","3","1.43","3.08","1.44","3.22","1.39","2.97"
"23","Monte Carlo","Monte Carlo Masters","4/12/2022","Masters 1000","Outdoor","Clay","1st Round","3","Djere L.","Cressy M.","62","69","911","858","6","4","6","7","6","2","","","","","2","1","Completed","1.28","3.75","1.3","3.89","1.34","3.92","1.27","3.7"
"23","Monte Carlo","Monte Carlo Masters","4/12/2022","Masters 1000","Outdoor","Clay","1st Round","3","Fritz T.","Catarina L.","13","430","2875","90","6","7","7","6","6","4","","","","","2","1","Completed","1.02","17","1.03","18.43","1.06","19.5","1.02","14.19"
"23","Monte Carlo","Monte Carlo Masters","4/12/2022","Masters 1000","Outdoor","Clay","1st Round","3","Musetti L.","Paire B.","83","61","791","912","6","2","6","7","6","2","","","","","2","1","Completed","1.4","3","1.42","3.11","1.47","3.11","1.4","2.93"
"23","Monte Carlo","Monte Carlo Masters","4/12/2022","Masters 1000","Outdoor","Clay","1st Round","3","Goffin D.","Lehecka J.","47","99","1093","690","6","4","6","3","","","","","","","2","0","Completed","1.66","2.2","1.66","2.37","1.7","2.37","1.63","2.26"
"23","Monte Carlo","Monte Carlo Masters","4/12/2022","Masters 1000","Outdoor","Clay","1st Round","3","Rune H.","Karatsev A.","79","30","802","1428","7","6","4","6","6","3","","","","","2","1","Completed","1.66","2.2","1.75","2.21","1.82","2.21","1.74","2.09"
"23","Monte Carlo","Monte Carlo Masters","4/12/2022","Masters 1000","Outdoor","Clay","2nd Round","3","Davidovich Fokina A.","Djokovic N.","46","1","1095","8420","6","3","6","7","6","1","","","","","2","1","Completed","5","1.16","6.43","1.15","6.5","1.18","5.63","1.14"
"23","Monte Carlo","Monte Carlo Masters","4/12/2022","Masters 1000","Outdoor","Clay","2nd Round","3","Tsitsipas S.","Fognini F.","5","32","5980","1361","6","3","6","0","","","","","","","2","0","Completed","1.28","3.75","1.32","3.72","1.33","4","1.28","3.68"
"23","Monte Carlo","Monte Carlo Masters","4/12/2022","Masters 1000","Outdoor","Clay","2nd Round","3","Dimitrov G.","Lajovic D.","29","49","1458","1056","4","6","6","3","6","2","","","","","2","1","Completed","1.5","2.62","1.56","2.61","1.6","2.65","1.51","2.54"
"23","Monte Carlo","Monte Carlo Masters","4/13/2022","Masters 1000","Outdoor","Clay","2nd Round","3","Ramos-Vinolas A.","Norrie C.","37","10","1221","3440","6","4","2","6","6","4","","","","","2","1","Completed","2.2","1.66","2.33","1.68","2.45","1.72","2.26","1.63"
"23","Monte Carlo","Monte Carlo Masters","4/13/2022","Masters 1000","Outdoor","Clay","2nd Round","3","Korda S.","Alcaraz C.","42","11","1134","3320","7","6","6","7","6","3","","","","","2","1","Completed","4.33","1.22","4.6","1.24","4.84","1.25","4.29","1.21"
"23","Monte Carlo","Monte Carlo Masters","4/13/2022","Masters 1000","Outdoor","Clay","2nd Round","3","Djere L.","Sonego L.","62","26","911","1563","6","4","6","4","","","","","","","2","0","Completed","2.2","1.66","2.28","1.71","2.4","1.71","2.24","1.64"
"23","Monte Carlo","Monte Carlo Masters","4/13/2022","Masters 1000","Outdoor","Clay","2nd Round","3","Hurkacz H.","Martinez P.","14","45","2873","1098","6","3","4","6","6","4","","","","","2","1","Completed","1.5","2.62","1.53","2.68","1.53","2.76","1.49","2.59"
"23","Monte Carlo","Monte Carlo Masters","4/13/2022","Masters 1000","Outdoor","Clay","2nd Round","3","Goffin D.","Evans D.","47","27","1093","1557","7","6","6","2","","","","","","","2","0","Completed","1.66","2.2","1.72","2.25","1.77","2.25","1.69","2.16"
"23","Monte Carlo","Monte Carlo Masters","4/13/2022","Masters 1000","Outdoor","Clay","2nd Round","3","Fritz T.","Cilic M.","13","22","2875","1740","6","3","4","6","6","4","","","","","2","1","Completed","2.37","1.57","2.46","1.62","2.5","1.68","2.31","1.61"
"23","Monte Carlo","Monte Carlo Masters","4/13/2022","Masters 1000","Outdoor","Clay","2nd Round","3","Ruud C.","Rune H.","7","79","4380","802","7","6","7","5","","","","","","","2","0","Completed","1.16","5","1.18","5.74","1.2","5.74","1.16","5.1"
"23","Monte Carlo","Monte Carlo Masters","4/13/2022","Masters 1000","Outdoor","Clay","2nd Round","3","Carreno Busta P.","Bublik A.","19","36","2015","1238","4","6","7","6","4","3","","","","","1","1","Retired","1.22","4.33","1.3","3.89","1.3","4.74","1.24","4.04"
"23","Monte Carlo","Monte Carlo Masters","4/13/2022","Masters 1000","Outdoor","Clay","2nd Round","3","Schwartzman D.","Fucsovics M.","16","57","2580","957","6","0","7","6","","","","","","","2","0","Completed","1.3","3.5","1.35","3.5","1.38","3.6","1.32","3.35"
"23","Monte Carlo","Monte Carlo Masters","4/13/2022","Masters 1000","Outdoor","Clay","2nd Round","3","Sinner J.","Ruusuvuori E.","12","81","3054","797","7","5","6","3","","","","","","","2","0","Completed","1.3","3.5","1.36","3.46","1.36","3.65","1.32","3.32"
"23","Monte Carlo","Monte Carlo Masters","4/13/2022","Masters 1000","Outdoor","Clay","2nd Round","3","Musetti L.","Auger-Aliassime F.","83","9","791","3625","6","2","7","6","","","","","","","2","0","Completed","2.37","1.57","2.51","1.6","2.52","1.65","2.4","1.56"
"23","Monte Carlo","Monte Carlo Masters","4/13/2022","Masters 1000","Outdoor","Clay","2nd Round","3","Rublev A.","De Minaur A.","8","25","4375","1566","2","6","6","1","6","4","","","","","2","1","Completed","1.3","3.5","1.33","3.68","1.36","3.7","1.32","3.33"
"23","Monte Carlo","Monte Carlo Masters","4/13/2022","Masters 1000","Outdoor","Clay","2nd Round","3","Zverev A.","Delbonis F.","3","34","7195","1279","6","1","7","5","","","","","","","2","0","Completed","1.14","5.5","1.14","6.87","1.16","6.87","1.13","5.89"
"23","Monte Carlo","Monte Carlo Masters","4/14/2022","Masters 1000","Outdoor","Clay","3rd Round","3","Fritz T.","Korda S.","13","42","2875","1134","7","6","7","5","","","","","","","2","0","Completed","2.2","1.66","2.14","1.8","2.23","1.82","2.13","1.71"
"23","Monte Carlo","Monte Carlo Masters","4/14/2022","Masters 1000","Outdoor","Clay","3rd Round","3","Dimitrov G.","Ruud C.","29","7","1458","4380","6","3","7","5","","","","","","","2","0","Completed","4.5","1.2","4.64","1.24","4.75","1.24","4.43","1.21"
"23","Monte Carlo","Monte Carlo Masters","4/14/2022","Masters 1000","Outdoor","Clay","3rd Round","3","Davidovich Fokina A.","Goffin D.","46","47","1095","1093","6","4","6","1","","","","","","","2","0","Completed","2.1","1.72","2.16","1.78","2.22","2","2.07","1.75"
"23","Monte Carlo","Monte Carlo Masters","4/14/2022","Masters 1000","Outdoor","Clay","3rd Round","3","Schwartzman D.","Musetti L.","16","83","2580","791","2","6","6","4","6","3","","","","","2","1","Completed","1.57","2.37","1.61","2.47","1.61","2.52","1.57","2.39"
"23","Monte Carlo","Monte Carlo Masters","4/14/2022","Masters 1000","Outdoor","Clay","3rd Round","3","Tsitsipas S.","Djere L.","5","62","5980","911","7","5","7","6","","","","","","","2","0","Completed","1.12","6","1.14","6.8","1.15","6.8","1.13","5.94"
"23","Monte Carlo","Monte Carlo Masters","4/14/2022","Masters 1000","Outdoor","Clay","3rd Round","3","Zverev A.","Carreno Busta P.","3","19","7195","2015","6","2","7","5","","","","","","","2","0","Completed","1.3","3.5","1.33","3.69","1.33","3.77","1.3","3.53"
